rn,id,e_btc,d_btc,btc,vl_btc,m_btc,pm_btc,e_eth,d_eth,eth,vl_eth,m_eth,pm_eth,e_bnb,d_bnb,bnb,vl_bnb,m_bnb,pm_bnb,e_shib,d_shib,shib,vl_shib,m_shib,pm_shib,total_net_balance_usdt
1188,00000000000000000000000000000000000000000000000000000000000004a4,286.59694932,64.34853547,0,143.29847466,71.64923733,35.82461867,156.04334967,1155.18641398,0,78.02167483,39.01083742,19.50541871,453.2894881,7320.36396497,0,226.64474405,113.32237203,56.66118601,856.26,170971679229.06,0,428.13,214.06,107.03,0.0
1189,00000000000000000000000000000000000000000000000000000000000004a5,50.28378088,12.85023146,0,25.14189044,12.57094522,6.28547261,164.26438635,230.68765585,0,82.13219317,41.06609659,20.53304829,37.5646398,1461.8572229,0,18.7823199,9.39115995,4.69557998,513.9,34142589820.33,0,256.95,128.47,64.24,0.0
1190,00000000000000000000000000000000000000000000000000000000000004a6,102.32682446,25.70990064,0,51.16341223,25.58170611,12.79085306,201.44628536,461.54473778,0,100.72314268,50.36157134,25.18078567,685.30282817,2924.78809116,0,342.65141408,171.32570704,85.66285352,768.32,68310255299.82,0,384.16,192.08,96.04,0.0
1191,00000000000000000000000000000000000000000000000000000000000004a7,712.0090571,153.61188734,0,356.00452855,178.00226427,89.00113214,16.42096941,2757.64419467,0,8.21048471,4.10524235,2.05262118,170.43732872,17475.06631535,0,85.21866436,42.60933218,21.30466609,113.4,408141104304.7,0,56.7,28.35,14.18,0.0
1192,00000000000000000000000000000000000000000000000000000000000004a8,439.27772598,97.74366872,0,219.63886299,109.8194315,54.90971575,209.98548782,1754.69662717,0,104.99274391,52.49637196,26.24818598,411.12309681,11119.43302273,0,205.5615484,102.7807742,51.3903871,656.94,259701313359.46,0,328.47,164.24,82.12,0.0
1193,00000000000000000000000000000000000000000000000000000000000004a9,903.26865051,202.72928959,0,451.63432526,225.81716263,112.90858131,703.53730661,3639.40094855,0,351.7686533,175.88432665,87.94216333,45.49249325,23062.71891301,0,22.74624663,11.37312331,5.68656166,97.66,538644225753.53,0,48.83,24.41,12.21,0.0
1194,00000000000000000000000000000000000000000000000000000000000004aa,857.67141,190.42308642,0,428.835705,214.4178525,107.20892625,369.876099,3418.47970143,0,184.9380495,92.46902475,46.23451238,836.07778605,21662.75097978,0,418.03889302,209.01944651,104.50972326,258.88,505947099004.53,0,129.44,64.72,32.36,0.0
1195,00000000000000000000000000000000000000000000000000000000000004ab,411.46974403,90.15207656,0,205.73487202,102.86743601,51.433718,37.11163779,1618.41218713,0,18.5558189,9.27790945,4.63895472,653.50108876,10255.80470111,0,326.75054438,163.37527219,81.6876361,733.43,239530733715.43,0,366.71,183.36,91.68,0.0
1196,00000000000000000000000000000000000000000000000000000000000004ac,905.02740621,201.25450529,0,452.5137031,226.25685155,113.12842578,538.20767041,3612.9255864,0,269.1038352,134.5519176,67.2759588,112.81717299,22894.94574267,0,56.4085865,28.20429325,14.10214662,760.46,534725778419.61,0,380.23,190.12,95.06,0.0
1197,00000000000000000000000000000000000000000000000000000000000004ad,815.05353065,182.39873828,0,407.52676532,203.76338266,101.88169133,540.54984561,3274.42641604,0,270.27492281,135.1374614,67.5687307,357.23740298,20749.89183717,0,178.61870149,89.30935075,44.65467537,79.51,484626702743.07,0,39.76,19.88,9.94,0.0
1198,00000000000000000000000000000000000000000000000000000000000004ae,339.86869717,80.98092205,0,169.93434859,84.96717429,42.48358715,547.2011354,1453.77140676,0,273.6005677,136.80028385,68.40014192,714.20118794,9212.48353556,0,357.10059397,178.55029698,89.27514849,376.37,215163315305.31,0,188.19,94.09,47.05,0.0
1199,00000000000000000000000000000000000000000000000000000000000004af,926.39010514,210.77889367,0,463.19505257,231.59752628,115.79876314,945.01012612,3783.90762929,0,472.50506306,236.25253153,118.12626576,143.87712871,23978.45120141,0,71.93856435,35.96928218,17.98464109,316.75,560031726131.96,0,158.38,79.19,39.59,0.0
1200,00000000000000000000000000000000000000000000000000000000000004b0,351.19678318,76.87258518,0,175.59839159,87.7991958,43.8995979,64.25719059,1380.01844731,0,32.12859529,16.06429765,8.03214882,312.24681123,8745.11437327,0,156.12340561,78.06170281,39.0308514,209.05,204247616184.54,0,104.53,52.26,26.13,0.0
1201,00000000000000000000000000000000000000000000000000000000000004b1,772.06552742,171.85685075,0,386.03276371,193.01638185,96.50819093,459.95408814,3085.17820458,0,229.97704407,114.98852204,57.49426102,180.79831453,19550.63449587,0,90.39915726,45.19957863,22.59978932,937.9,456617297411.29,0,468.95,234.47,117.24,0.0
1202,00000000000000000000000000000000000000000000000000000000000004b2,603.26157341,136.58876773,0,301.6307867,150.81539335,75.40769668,465.19769397,2452.04475316,0,232.59884698,116.29942349,58.14971175,691.15239271,15538.49650087,0,345.57619635,172.78809818,86.39404909,620.92,362911304979.13,0,310.46,155.23,77.61,0.0
1203,00000000000000000000000000000000000000000000000000000000000004b3,978.31893041,220.83915189,0,489.15946521,244.5797326,122.2898663,855.78464281,3964.50962014,0,427.89232141,213.9461607,106.97308035,124.52543774,25122.91783454,0,62.26271887,31.13135944,15.56567972,62.26,586761460203.22,0,31.13,15.56,7.78,0.0
1204,00000000000000000000000000000000000000000000000000000000000004b4,278.66162447,62.41807552,0,139.33081223,69.66540612,34.83270306,86.02426306,1120.53075171,0,43.01213153,21.50606576,10.75303288,778.35508098,7100.75260337,0,389.17754049,194.58877025,97.29438512,198.39,165842518513.8,0,99.19,49.6,24.8,0.0
1205,00000000000000000000000000000000000000000000000000000000000004b5,104.40081622,29.41316848,0,52.20040811,26.10020405,13.05010203,523.41085585,528.02588847,0,261.70542792,130.85271396,65.42635698,368.4250808,3346.07613083,0,184.2125404,92.1062702,46.0531351,928.46,78149700978.65,0,464.23,232.12,116.06,0.0
1206,00000000000000000000000000000000000000000000000000000000000004b6,461.88485509,107.70411517,0,230.94242754,115.47121377,57.73560689,558.03988855,1933.50679484,0,279.01994428,139.50997214,69.75498607,903.60999031,12252.54495355,0,451.80499515,225.90249758,112.95124879,612.23,286165851255.84,0,306.12,153.06,76.53,0.0
1207,00000000000000000000000000000000000000000000000000000000000004b7,725.47971569,160.61934329,0,362.73985785,181.36992892,90.68496446,308.26697656,2883.44220776,0,154.13348828,77.06674414,38.53337207,496.11199489,18272.24262448,0,248.05599745,124.02799872,62.01399936,637.85,426759655631.7,0,318.93,159.46,79.73,0.0
1208,00000000000000000000000000000000000000000000000000000000000004b8,721.35920355,161.30259099,0,360.67960177,180.33980089,90.16990044,466.79525113,2895.70788641,0,233.39762556,116.69881278,58.34940639,321.77463489,18349.96967434,0,160.88731745,80.44365872,40.22182936,508.54,428575019498.54,0,254.27,127.14,63.57,0.0
1209,00000000000000000000000000000000000000000000000000000000000004b9,132.88173319,29.47745517,0,66.4408666,33.2204333,16.61021665,57.1446564,529.17996474,0,28.5723282,14.2861641,7.14308205,117.12376724,3353.3894599,0,58.56188362,29.28094181,14.64047091,568.68,78320508353.46,0,284.34,142.17,71.08,0.0
1210,00000000000000000000000000000000000000000000000000000000000004ba,233.41836163,54.58179135,0,116.70918081,58.35459041,29.1772952,328.40121752,979.85359516,0,164.20060876,82.10030438,41.05015219,243.30284388,6209.28783626,0,121.65142194,60.82571097,30.41285549,832.75,145021801274.08,0,416.38,208.19,104.09,0.0
1211,00000000000000000000000000000000000000000000000000000000000004bb,35.75246734,13.27239533,0,17.87623367,8.93811684,4.46905842,434.92451361,238.26635148,0,217.46225681,108.7311284,54.3655642,198.86257465,1509.88307366,0,99.43128732,49.71564366,24.85782183,188.63,35264263604.67,0,94.31,47.16,23.58,0.0
1212,00000000000000000000000000000000000000000000000000000000000004bc,962.88156694,220.00912743,0,481.44078347,240.72039173,120.36019587,949.82230351,3949.60900177,0,474.91115175,237.45557588,118.72778794,845.63335903,25028.49329108,0,422.81667951,211.40833976,105.70416988,865.69,584556115928.96,0,432.85,216.42,108.21,0.0
1213,00000000000000000000000000000000000000000000000000000000000004bd,572.13708805,130.75722473,0,286.06854402,143.03427201,71.51713601,491.40508082,2347.3567569,0,245.70254041,122.85127021,61.4256351,980.46337266,14875.09341188,0,490.23168633,245.11584317,122.55792158,253.13,347417110882.61,0,126.56,63.28,31.64,0.0
1214,00000000000000000000000000000000000000000000000000000000000004be,306.46545905,66.4304892,0,153.23272952,76.61636476,38.30818238,37.10412506,1192.56169598,0,18.55206253,9.27603127,4.63801563,48.26406675,7557.20943358,0,24.13203337,12.06601669,6.03300834,551.2,176503353293.24,0,275.6,137.8,68.9,0.0
1215,00000000000000000000000000000000000000000000000000000000000004bf,729.7048688,159.93406341,0,364.8524344,182.4262172,91.2131086,216.32360351,2871.14004723,0,108.16180175,54.08090088,27.04045044,235.52458432,18194.28439061,0,117.76229216,58.88114608,29.44057304,609.55,424938892317.36,0,304.77,152.39,76.19,0.0
1216,00000000000000000000000000000000000000000000000000000000000004c0,205.16978292,54.60569111,0,102.58489146,51.29244573,25.64622286,786.27140854,980.28264402,0,393.13570427,196.56785214,98.28392607,568.03621356,6212.00669943,0,284.01810678,142.00905339,71.00452669,382.93,145085302024.1,0,191.47,95.73,47.87,0.0
1217,00000000000000000000000000000000000000000000000000000000000004c1,4.31863228,13.88868179,0,2.15931614,1.07965807,0.53982904,990.21314962,249.32994035,0,495.10657481,247.5532874,123.7766437,582.0399697,1579.99253514,0,291.01998485,145.50999243,72.75499621,269.59,36901713930.53,0,134.79,67.4,33.7,0.0
1218,00000000000000000000000000000000000000000000000000000000000004c2,620.78032527,134.69089464,0,310.39016264,155.19508132,77.59754066,16.68391916,2417.97409114,0,8.34195958,4.17097979,2.08548989,536.27756074,15322.59225935,0,268.13878037,134.06939019,67.03469509,309.75,357868726372.09,0,154.88,77.44,38.72,0.0
1219,00000000000000000000000000000000000000000000000000000000000004c3,566.85526477,125.52595504,0,283.42763238,141.71381619,70.8569081,222.30985379,2253.44488099,0,111.1549269,55.57746345,27.78873172,518.79695788,14279.97810936,0,259.39847894,129.69923947,64.84961974,451.29,333517820752.26,0,225.65,112.82,56.41,0.0
1220,00000000000000000000000000000000000000000000000000000000000004c4,938.35112265,211.40278078,0,469.17556132,234.58778066,117.29389033,774.65951815,3795.10766521,0,387.32975908,193.66487954,96.83243977,192.77019679,24049.42532162,0,96.38509839,48.1925492,24.0962746,354.16,561689371103.34,0,177.08,88.54,44.27,0.0
1221,00000000000000000000000000000000000000000000000000000000000004c5,771.16666609,169.01259477,0,385.58333305,192.79166652,96.39583326,199.41461578,3034.11805456,0,99.70730789,49.85365394,24.92682697,429.23256141,19227.06863864,0,214.61628071,107.30814035,53.65407018,446.92,449060214428.08,0,223.46,111.73,55.87,0.0
1222,00000000000000000000000000000000000000000000000000000000000004c6,335.46813039,77.5675538,0,167.73406519,83.8670326,41.9335163,313.50612009,1392.4945401,0,156.75306005,78.37653002,39.18826501,889.77362312,8824.17480798,0,444.88681156,222.44340578,111.22170289,553.12,206094122088.9,0,276.56,138.28,69.14,0.0
1223,00000000000000000000000000000000000000000000000000000000000004c7,703.88723975,155.26010078,0,351.94361988,175.97180994,87.98590497,261.68924886,2787.23296089,0,130.84462443,65.42231222,32.71115611,412.17277983,17662.56898621,0,206.08638992,103.04319496,51.52159748,58.51,412520346464.01,0,29.25,14.63,7.31,0.0
1224,00000000000000000000000000000000000000000000000000000000000004c8,94.08393755,23.1249764,0,47.04196878,23.52098439,11.76049219,97.99074548,415.14011717,0,48.99537274,24.49768637,12.24884319,910.9762383,2630.72411289,0,455.48811915,227.74405957,113.87202979,374.45,61442207152.79,0,187.22,93.61,46.81,0.0
1225,00000000000000000000000000000000000000000000000000000000000004c9,885.44877674,202.37920607,0,442.72438837,221.36219418,110.68109709,930.75161083,3633.11624096,0,465.37580542,232.68790271,116.34395135,447.63189243,23022.89300584,0,223.81594621,111.90797311,55.95398655,693.25,537714066780.94,0,346.62,173.31,86.66,0.0
1226,00000000000000000000000000000000000000000000000000000000000004ca,303.34116464,71.69741758,0,151.67058232,75.83529116,37.91764558,494.71233912,1287.11371738,0,247.35616956,123.67808478,61.83904239,290.4883288,8156.38130907,0,145.2441644,72.6220822,36.3110411,209.79,190497387222.45,0,104.89,52.45,26.22,0.0
1227,00000000000000000000000000000000000000000000000000000000000004cb,736.82670001,161.76873258,0,368.41335,184.206675,92.1033375,211.59365372,2904.07607109,0,105.79682686,52.89841343,26.44920671,426.00295808,18402.9984815,0,213.00147904,106.50073952,53.25036976,664.58,429813540458.87,0,332.29,166.15,83.07,0.0
1228,00000000000000000000000000000000000000000000000000000000000004cc,68.9115197,26.73478708,0,34.45575985,17.22787992,8.61393996,918.73614465,479.94352288,0,459.36807233,229.68403616,114.84201808,483.48350587,3041.3803587,0,241.74175293,120.87087647,60.43543823,421.41,71033340635.62,0,210.71,105.35,52.68,0.0
1229,00000000000000000000000000000000000000000000000000000000000004cd,924.25461588,207.15917015,0,462.12730794,231.06365397,115.53182698,579.00841964,3718.9262681,0,289.50420982,144.75210491,72.37605246,791.01411865,23566.66725981,0,395.50705933,197.75352966,98.87676483,498.64,550414254608.59,0,249.32,124.66,62.33,0.0
1230,00000000000000000000000000000000000000000000000000000000000004ce,458.63771829,101.98823167,0,229.31885915,114.65942957,57.32971479,257.51659616,1830.89512046,0,128.75829808,64.37914904,32.18957452,153.23250752,11602.29942222,0,76.61625376,38.30812688,19.15406344,8.18,270978960148.52,0,4.09,2.04,1.02,0.0
1231,00000000000000000000000000000000000000000000000000000000000004cf,299.61465176,69.57127114,0,149.80732588,74.90366294,37.45183147,355.52594411,1248.94508681,0,177.76297206,88.88148603,44.44074301,471.53023555,7914.50842658,0,235.76511777,117.88255889,58.94127944,128.55,184848294762.33,0,64.28,32.14,16.07,0.0
1232,00000000000000000000000000000000000000000000000000000000000004d0,406.75904318,97.76205164,0,203.37952159,101.68976079,50.8448804,782.08792837,1755.02663771,0,391.04396418,195.52198209,97.76099105,494.82497121,11121.52428457,0,247.41248561,123.7062428,61.8531214,992.29,259750156087.73,0,496.14,248.07,124.04,0.0
1233,00000000000000000000000000000000000000000000000000000000000004d1,205.38650967,48.57648327,0,102.69325484,51.34662742,25.67331371,224.74314052,872.0461639,0,112.37157026,56.18578513,28.09289256,911.80763512,5526.117029,0,455.90381756,227.95190878,113.97595439,311.31,129065919752.89,0,155.66,77.83,38.91,0.0
1234,00000000000000000000000000000000000000000000000000000000000004d2,536.61144701,123.6563413,0,268.30572351,134.15286175,67.07643088,585.82249855,2219.88153141,0,292.91124927,146.45562464,73.22781232,666.62428579,14067.28868373,0,333.3121429,166.65607145,83.32803572,761.98,328550326181.45,0,380.99,190.5,95.25,0.0
1235,00000000000000000000000000000000000000000000000000000000000004d3,330.25298641,73.98529548,0,165.12649321,82.5632466,41.2816233,173.2593733,1328.18575511,0,86.62968665,43.31484332,21.65742166,476.47895591,8416.65295124,0,238.23947796,119.11973898,59.55986949,880.11,196576194223.08,0,440.06,220.03,110.01,0.0
1236,00000000000000000000000000000000000000000000000000000000000004d4,248.20218277,60.06128896,0,124.10109139,62.05054569,31.02527285,555.90000996,1078.22166426,0,277.95000498,138.97500249,69.48750125,18.93891324,6832.64183316,0,9.46945662,4.73472831,2.36736416,568.33,159580623774.35,0,284.17,142.08,71.04,0.0
1237,00000000000000000000000000000000000000000000000000000000000004d5,259.18223273,64.77701473,0,129.59111637,64.79555818,32.39777909,743.26161295,1162.87848351,0,371.63080647,185.81540324,92.90770162,77.54508833,7369.10826105,0,38.77254416,19.38627208,9.69313604,414.77,172110132753.25,0,207.38,103.69,51.85,0.0
1238,00000000000000000000000000000000000000000000000000000000000004d6,175.08738242,44.26042901,0,87.54369121,43.77184561,21.8859228,436.94474378,794.56425691,0,218.47237189,109.23618595,54.61809297,730.40764776,5035.11769505,0,365.20382388,182.60191194,91.30095597,169.22,117598323192.41,0,84.61,42.3,21.15,0.0
1239,00000000000000000000000000000000000000000000000000000000000004d7,171.34837687,46.09575144,0,85.67418844,42.83709422,21.41854711,627.78985161,827.51200806,0,313.89492581,156.9474629,78.47373145,917.42272771,5243.90610126,0,458.71136386,229.35568193,114.67784096,611.88,122474707014.95,0,305.94,152.97,76.48,0.0
1240,00000000000000000000000000000000000000000000000000000000000004d8,827.64470249,188.54031295,0,413.82235124,206.91117562,103.45558781,735.02099831,3384.68010815,0,367.51049915,183.75524958,91.87762479,941.90028447,21448.56448858,0,470.95014223,235.47507112,117.73753556,698.65,500944639530.63,0,349.32,174.66,87.33,0.0
1241,00000000000000000000000000000000000000000000000000000000000004d9,923.63792066,206.90410679,0,461.81896033,230.90948016,115.45474008,676.9469971,3714.34736454,0,338.47349855,169.23674927,84.61837464,105.58799538,23537.65095547,0,52.79399769,26.39699884,13.19849942,759.99,549736560671.31,0,380.0,190.0,95.0,0.0
1242,00000000000000000000000000000000000000000000000000000000000004da,873.14451814,189.78385369,0,436.57225907,218.28612953,109.14306477,123.87643366,3407.00418054,0,61.93821683,30.96910842,15.48455421,296.52048156,21590.03112385,0,148.26024078,74.13012039,37.0650602,643.54,504248681283.56,0,321.77,160.88,80.44,0.0
1243,00000000000000000000000000000000000000000000000000000000000004db,1.72738282,9.5914703,0,0.86369141,0.43184571,0.21592285,646.88669464,172.18629926,0,323.44334732,161.72167366,80.86083683,778.88521602,1091.13677681,0,389.44260801,194.72130401,97.360652,336.05,25484181919.38,0,168.03,84.01,42.01,0.0
1244,00000000000000000000000000000000000000000000000000000000000004dc,664.96802261,149.57185697,0,332.48401131,166.24200565,83.12100283,485.86783176,2685.11747493,0,242.93391588,121.46695794,60.73347897,409.50415251,17015.46777847,0,204.75207625,102.37603813,51.18801906,208.54,397406893000.68,0,104.27,52.13,26.07,0.0
1245,00000000000000000000000000000000000000000000000000000000000004dd,278.36108481,66.38239577,0,139.18054241,69.5902712,34.7951356,529.88593999,1191.69832149,0,264.94296999,132.471485,66.2357425,97.26877242,7551.73826848,0,48.63438621,24.31719311,12.15859655,809.54,176375570810.3,0,404.77,202.38,101.19,0.0
1246,00000000000000000000000000000000000000000000000000000000000004de,445.37785715,104.28762292,0,222.68892858,111.34446429,55.67223214,606.47580274,1872.17384592,0,303.23790137,151.61895068,75.80947534,666.92030562,11863.88083513,0,333.46015281,166.73007641,83.3650382,277.55,277088357663.8,0,138.78,69.39,34.69,0.0
1247,00000000000000000000000000000000000000000000000000000000000004df,944.78078835,209.81612186,0,472.39039417,236.19519709,118.09759854,470.36741702,3766.62392742,0,235.18370851,117.59185426,58.79592713,550.13460625,23868.92516584,0,275.06730313,137.53365156,68.76682578,992.73,557473677063.64,0,496.37,248.18,124.09,0.0
1248,00000000000000000000000000000000000000000000000000000000000004e0,887.94601771,199.11892944,0,443.97300885,221.98650443,110.99325221,639.37718077,3574.58767881,0,319.68859038,159.84429519,79.9221476,285.01177024,22652.00015936,0,142.50588512,71.25294256,35.62647128,934.72,529051632360.81,0,467.36,233.68,116.84,0.0
1249,00000000000000000000000000000000000000000000000000000000000004e1,298.53576012,73.94449884,0,149.26788006,74.63394003,37.31697002,750.10351798,1327.45337274,0,375.05175899,187.52587949,93.76293975,407.64736752,8412.01187737,0,203.82368376,101.91184188,50.95592094,303.32,196467799039.75,0,151.66,75.83,37.91,0.0
1250,00000000000000000000000000000000000000000000000000000000000004e2,875.3039724,192.79293917,0,437.6519862,218.8259931,109.41299655,249.76710354,3461.0233535,0,124.88355177,62.44177588,31.22088794,845.15163948,21932.34817531,0,422.57581974,211.28790987,105.64395493,224.85,512243710136.91,0,112.42,56.21,28.11,0.0
1251,00000000000000000000000000000000000000000000000000000000000004e3,204.25659816,46.3719494,0,102.12829908,51.06414954,25.53207477,103.59968578,832.47032034,0,51.79984289,25.89992145,12.94996072,641.64639921,5275.3267015,0,320.82319961,160.4115998,80.2057999,77.08,123208554786.78,0,38.54,19.27,9.63,0.0
1252,00000000000000000000000000000000000000000000000000000000000004e4,612.71524569,138.5644806,0,306.35762284,153.17881142,76.58940571,440.51884755,2487.51279685,0,220.25942377,110.12971189,55.06485594,817.39694432,15763.25588674,0,408.69847216,204.34923608,102.17461804,418.1,368160701021.22,0,209.05,104.53,52.26,0.0
1253,00000000000000000000000000000000000000000000000000000000000004e5,467.75065931,105.69744766,0,233.87532966,116.93766483,58.46883241,422.54165332,1897.48305278,0,211.27082666,105.63541333,52.81770667,33.2613651,12024.26413221,0,16.63068255,8.31534127,4.15767064,895.52,280834209885.68,0,447.76,223.88,111.94,0.0
1254,00000000000000000000000000000000000000000000000000000000000004e6,516.25544695,117.94028306,0,258.12772347,129.06386174,64.53193087,482.17001427,2117.26672007,0,241.08500714,120.54250357,60.27125178,614.91707734,13417.02327371,0,307.45853867,153.72926933,76.86463467,47.07,313362970794.62,0,23.54,11.77,5.88,0.0
1255,00000000000000000000000000000000000000000000000000000000000004e7,709.60368937,159.79638838,0,354.80184468,177.40092234,88.70046117,505.58071384,2868.66850175,0,252.79035692,126.39517846,63.19758923,616.40728588,18178.62231882,0,308.20364294,154.10182147,77.05091074,880.26,424573094834.06,0,440.13,220.06,110.03,0.0
1256,00000000000000000000000000000000000000000000000000000000000004e8,578.25269831,132.42127561,0,289.12634916,144.56317458,72.28158729,671.80125889,2377.22983712,0,335.90062944,167.95031472,83.97515736,22.00343935,15064.39776778,0,11.00171968,5.50085984,2.75042992,416.22,351838432522.9,0,208.11,104.06,52.03,0.0
1257,00000000000000000000000000000000000000000000000000000000000004e9,689.91788267,160.09925571,0,344.95894134,172.47947067,86.23973533,865.58358943,2874.10558329,0,432.79179471,216.39589736,108.19794868,734.80758546,18213.07685823,0,367.40379273,183.70189637,91.85094818,798.63,425377802153.18,0,399.31,199.66,99.83,0.0
1258,00000000000000000000000000000000000000000000000000000000000004ea,889.81321506,204.52480427,0,444.90660753,222.45330376,111.22665188,953.97182162,3671.63407014,0,476.98591081,238.49295541,119.2464777,939.18290485,23266.97874415,0,469.59145242,234.79572621,117.39786311,850.86,543414841872.44,0,425.43,212.72,106.36,0.0
1259,00000000000000000000000000000000000000000000000000000000000004eb,413.89968945,99.59735858,0,206.94984472,103.47492236,51.73746118,806.72200944,1787.97411089,0,403.36100472,201.68050236,100.84025118,497.42184057,11330.31092925,0,248.71092028,124.35546014,62.17773007,640.77,264626498768.37,0,320.38,160.19,80.1,0.0
1260,00000000000000000000000000000000000000000000000000000000000004ec,283.3911892,68.25017711,0,141.6955946,70.8477973,35.42389865,585.62086298,1225.22877593,0,292.81043149,146.40521574,73.20260787,160.06034833,7764.21923906,0,80.03017417,40.01508708,20.00754354,916.84,181338196783.27,0,458.42,229.21,114.61,0.0
1261,00000000000000000000000000000000000000000000000000000000000004ed,920.00596003,200.78149364,0,460.00298001,230.00149001,115.000745,113.7856786,3604.43407017,0,56.8928393,28.44641965,14.22320982,848.11994687,22841.13538909,0,424.05997344,212.02998672,106.01499336,556.48,533469003953.65,0,278.24,139.12,69.56,0.0
1262,00000000000000000000000000000000000000000000000000000000000004ee,182.52237825,41.5155553,0,91.26118913,45.63059456,22.81529728,56.73881876,745.28821967,0,28.36940938,14.18470469,7.09235235,841.67499557,4722.85767973,0,420.83749778,210.41874889,105.20937445,388.0,110305295218.59,0,194.0,97.0,48.5,0.0
1263,00000000000000000000000000000000000000000000000000000000000004ef,443.15151397,104.98712659,0,221.57575698,110.78787849,55.39393925,775.70664533,1884.73135237,0,387.85332267,193.92666133,96.96333067,217.87914349,11943.45718454,0,108.93957174,54.46978587,27.23489294,758.58,278946913078.61,0,379.29,189.65,94.82,0.0
1264,00000000000000000000000000000000000000000000000000000000000004f0,210.22192558,55.84070506,0,105.11096279,52.5554814,26.2777407,744.0236206,1002.45364343,0,372.0118103,186.00590515,93.00295257,914.44609308,6352.50331819,0,457.22304654,228.61152327,114.30576163,179.71,148366688434.57,0,89.86,44.93,22.46,0.0
1265,00000000000000000000000000000000000000000000000000000000000004f1,71.12742576,18.90985858,0,35.56371288,17.78185644,8.89092822,242.08469295,339.47022351,0,121.04234648,60.52117324,30.26058662,379.27068645,2151.20742534,0,189.63534323,94.81767161,47.40883581,849.9,50242794981.33,0,424.95,212.47,106.24,0.0
1266,00000000000000000000000000000000000000000000000000000000000004f2,66.66606978,23.22944243,0,33.33303489,16.66651745,8.33325872,597.27774682,417.01549376,0,298.63887341,149.3194367,74.65971835,921.37678051,2642.60828937,0,460.68839026,230.34419513,115.17209756,35.14,61719769527.81,0,17.57,8.79,4.39,0.0
1267,00000000000000000000000000000000000000000000000000000000000004f3,178.34303346,45.39212141,0,89.17151673,44.58575836,22.29287918,514.56399299,814.88042529,0,257.28199649,128.64099825,64.32049912,466.93079159,5163.8603336,0,233.4653958,116.7326979,58.36634895,467.19,120605188043.18,0,233.59,116.8,58.4,0.0
1268,00000000000000000000000000000000000000000000000000000000000004f4,563.35598987,133.17954497,0,281.67799494,140.83899747,70.41949873,981.39648757,2390.84230645,0,490.69824378,245.34912189,122.67456095,155.96690825,15150.6593691,0,77.98345412,38.99172706,19.49586353,516.31,353853126177.57,0,258.15,129.08,64.54,0.0
1269,00000000000000000000000000000000000000000000000000000000000004f5,865.52326081,192.97462276,0,432.76163041,216.3808152,108.1904076,502.88339004,3464.28494149,0,251.44169502,125.72084751,62.86042375,449.95599627,21953.01671071,0,224.97799814,112.48899907,56.24449953,829.5,512726436709.08,0,414.75,207.38,103.69,0.0
1270,00000000000000000000000000000000000000000000000000000000000004f6,327.46725438,81.52060756,0,163.73362719,81.86681359,40.9334068,776.16832089,1463.4598537,0,388.08416045,194.04208022,97.02104011,959.58754217,9273.87878487,0,479.79377109,239.89688554,119.94844277,790.41,216597239755.17,0,395.2,197.6,98.8,0.0
1271,00000000000000000000000000000000000000000000000000000000000004f7,914.02913831,201.93219204,0,457.01456916,228.50728458,114.25364229,419.79692075,3625.09143468,0,209.89846038,104.94923019,52.47461509,197.68596011,22972.040172,0,98.84298005,49.42149003,24.71074501,165.18,536526367038.39,0,82.59,41.3,20.65,0.0
1272,00000000000000000000000000000000000000000000000000000000000004f8,485.52421769,117.67310642,0,242.76210885,121.38105442,60.69052721,962.84871732,2112.47035898,0,481.42435866,240.71217933,120.35608966,923.53946957,13386.62895075,0,461.76973479,230.88486739,115.4424337,700.45,312653092370.63,0,350.23,175.11,87.56,0.0
1273,00000000000000000000000000000000000000000000000000000000000004f9,30.28035762,8.0384528,0,15.14017881,7.57008941,3.7850447,114.42351538,144.30649264,0,57.21175769,28.60587884,14.30293942,83.18524422,914.46370549,0,41.59262211,20.79631106,10.39815553,604.85,21357871831.21,0,302.43,151.21,75.61,0.0
1274,00000000000000000000000000000000000000000000000000000000000004fa,811.37017862,175.54898064,0,405.68508931,202.84254466,101.42127233,61.31393426,3151.45940668,0,30.65696713,15.32848357,7.66424178,189.06419853,19970.65547042,0,94.53209926,47.26604963,23.63302482,996.86,466427149991.58,0,498.43,249.22,124.61,0.0
1275,00000000000000000000000000000000000000000000000000000000000004fb,717.2168186,154.64293467,0,358.6084093,179.30420465,89.65210233,1.2090118,2776.15358034,0,0.6045059,0.30225295,0.15112648,219.90366582,17592.3594537,0,109.95183291,54.97591645,27.48795823,136.03,410880558916.55,0,68.02,34.01,17.0,0.0
1276,00000000000000000000000000000000000000000000000000000000000004fc,725.35008704,159.12820832,0,362.67504352,181.33752176,90.66876088,198.92820704,2856.67331789,0,99.46410352,49.73205176,24.86602588,414.79904161,18102.60938222,0,207.39952081,103.6997604,51.8498802,594.18,422797765154.34,0,297.09,148.54,74.27,0.0
1277,00000000000000000000000000000000000000000000000000000000000004fd,716.10823025,161.39076039,0,358.05411513,179.02705756,89.51352878,618.46467796,2897.2907055,0,309.23233898,154.61616949,77.30808475,4.6581225,18359.99992717,0,2.32906125,1.16453063,0.58226531,75.45,428809282327.44,0,37.73,18.86,9.43,0.0
